FeedbackID,CustomerID,StoreID,Rating,ReviewText,FeedbackDate
10571,3269,15,4,Great selection and clean store,2022-04-28
10572,10926,4,4,Loved the indoor plant variety,2022-06-23
10573,12472,24,4,Fast checkout and friendly advice,2022-08-14
10574,5879,20,5,Fast checkout and friendly advice,2022-05-02
10575,2638,21,2,Long wait and limited stock,2024-02-04
10576,6929,15,3,Some items were out of stock,2022-04-24
10577,9613,21,4,Good prices during promotion,2021-07-05
10578,13705,7,3,Decent experience overall,2023-05-03
10579,13408,15,3,Decent experience overall,2022-09-28
10580,10384,11,3,Prices were a bit high,2023-05-16
10581,11394,9,3,Decent experience overall,2022-12-05
10582,6199,23,4,Good prices during promotion,2023-01-01
10583,3520,25,4,Helpful staff and healthy plants,2023-08-10
10584,5444,14,4,Loved the indoor plant variety,2021-05-17
10585,13734,6,3,Store was busy but okay,2024-04-21
10586,11298,9,3,Prices were a bit high,2024-03-10
10587,6726,22,3,Average product selection,2025-03-21
10588,14046,21,3,Store was busy but okay,2024-11-18
10589,14971,19,3,Store was busy but okay,2023-07-08
10590,3870,8,4,Good prices during promotion,2023-02-26
10591,11993,20,3,Prices were a bit high,2022-09-28
10592,7051,7,3,Some items were out of stock,2021-03-11
10593,11452,23,4,Great selection and clean store,2021-12-13
10594,8271,19,4,Helpful staff and healthy plants,2024-04-20
10595,12165,4,3,Average product selection,2023-08-25
10596,9745,24,3,Store was busy but okay,2024-03-05
10597,1931,14,4,Great selection and clean store,2025-03-01
10598,7851,6,5,Good prices during promotion,2022-10-08
10599,11075,9,4,Great selection and clean store,2022-08-22
10600,7986,12,4,Loved the indoor plant variety,2022-10-18
10601,5549,16,5,Great selection and clean store,2022-01-18
10602,7551,11,4,Good prices during promotion,2024-07-07
10603,5631,11,5,Helpful staff and healthy plants,2021-10-18
10604,9304,19,4,Loved the indoor plant variety,2023-06-20
10605,3424,22,4,Good prices during promotion,2023-03-03
10606,1781,15,5,Great selection and clean store,2021-03-08
10607,8362,12,4,Loved the indoor plant variety,2023-12-10
10608,8410,1,4,Good prices during promotion,2022-12-16
10609,10341,13,3,Prices were a bit high,2023-05-24
10610,236,7,4,Fast checkout and friendly advice,2022-03-13
10611,2706,4,4,Loved the indoor plant variety,2024-10-15
10612,14691,22,2,Competitor had better price,2021-12-18
10613,338,21,5,Fast checkout and friendly advice,2023-03-08
10614,14100,24,3,Prices were a bit high,2025-07-16
10615,13828,2,4,Helpful staff and healthy plants,2021-02-18
10616,3385,22,3,Decent experience overall,2021-06-28
10617,191,22,4,Good prices during promotion,2021-03-12
10618,8891,22,3,Store was busy but okay,2025-10-24
10619,12813,21,3,Some items were out of stock,2024-06-03
10620,3367,5,5,Loved the indoor plant variety,2021-06-03
10621,13653,2,3,Average product selection,2021-04-01
10622,4414,12,4,Loved the indoor plant variety,2024-03-17
10623,4872,17,3,Prices were a bit high,2025-04-05
10624,2053,17,4,Fast checkout and friendly advice,2025-06-16
10625,13538,22,4,Helpful staff and healthy plants,2025-09-25
10626,6249,17,4,Fast checkout and friendly advice,2025-03-17
10627,8519,18,3,Store was busy but okay,2024-06-03
10628,14898,17,5,Good prices during promotion,2024-09-15
10629,10468,4,4,Loved the indoor plant variety,2022-04-27
10630,609,18,3,Store was busy but okay,2024-11-01
10631,5138,11,3,Some items were out of stock,2023-01-25
10632,1221,23,4,Fast checkout and friendly advice,2023-08-02
10633,8060,18,4,Fast checkout and friendly advice,2024-04-14
10634,4656,11,5,Great selection and clean store,2022-04-23
10635,3877,25,4,Great selection and clean store,2025-05-12
10636,14574,9,4,Loved the indoor plant variety,2022-12-11
10637,10942,10,4,Fast checkout and friendly advice,2023-06-13
10638,2871,1,4,Fast checkout and friendly advice,2021-04-19
10639,11365,7,3,Decent experience overall,2023-04-20
10640,10381,8,4,Helpful staff and healthy plants,2023-03-21
10641,14560,2,3,Average product selection,2024-11-26
10642,12321,12,5,Great selection and clean store,2022-04-05
10643,8999,17,4,Helpful staff and healthy plants,2023-06-24
10644,14834,21,5,Good prices during promotion,2023-08-18
10645,1403,12,5,Good prices during promotion,2021-04-01
10646,1661,24,4,Helpful staff and healthy plants,2022-12-21
10647,2630,7,3,Average product selection,2021-02-09
10648,11138,4,5,Loved the indoor plant variety,2022-09-07
10649,9859,22,4,Loved the indoor plant variety,2023-11-16
10650,4218,1,5,Great selection and clean store,2021-12-04
10651,7080,4,4,Great selection and clean store,2025-12-12
10652,4280,22,4,Helpful staff and healthy plants,2025-06-09
10653,3297,25,4,Great selection and clean store,2025-06-06
10654,13051,8,4,Great selection and clean store,2025-04-16
10655,14012,13,2,Competitor had better price,2024-05-27
10656,8279,25,4,Great selection and clean store,2025-12-27
10657,1117,16,3,Some items were out of stock,2022-05-04
10658,2481,2,5,Good prices during promotion,2022-05-03
10659,11122,20,4,Good prices during promotion,2021-02-20
10660,9596,8,4,Loved the indoor plant variety,2023-04-11
10661,6157,9,4,Great selection and clean store,2024-09-22
10662,3465,16,4,Loved the indoor plant variety,2021-10-14
10663,7169,18,4,Helpful staff and healthy plants,2025-02-08
10664,10529,13,3,Prices were a bit high,2023-03-09
10665,9719,9,4,Fast checkout and friendly advice,2024-01-18
10666,7896,20,4,Helpful staff and healthy plants,2022-08-21
10667,4147,3,4,Good prices during promotion,2022-04-12
10668,12712,3,3,Prices were a bit high,2021-04-18
10669,11665,15,3,Store was busy but okay,2025-03-27
10670,8629,13,5,Helpful staff and healthy plants,2021-10-28
10671,11579,7,4,Good prices during promotion,2022-05-08
10672,1604,8,3,Prices were a bit high,2022-04-08
10673,13621,10,4,Great selection and clean store,2024-07-05
10674,3231,15,4,Great selection and clean store,2022-10-05
10675,12442,17,4,Helpful staff and healthy plants,2022-12-10
10676,7038,1,4,Loved the indoor plant variety,2023-11-18
10677,13591,12,4,Great selection and clean store,2021-05-27
10678,8936,10,3,Average product selection,2024-05-01
10679,4607,19,4,Good prices during promotion,2025-06-23
10680,5728,23,3,Store was busy but okay,2025-09-02
10681,12129,7,3,Store was busy but okay,2024-05-05
10682,12384,19,3,Store was busy but okay,2025-12-27
10683,591,21,3,Decent experience overall,2024-10-06
10684,3653,22,4,Helpful staff and healthy plants,2023-05-20
10685,9522,22,3,Decent experience overall,2021-04-11
10686,8940,14,3,Average product selection,2022-04-12
10687,4769,11,4,Loved the indoor plant variety,2024-07-12
10688,13741,10,3,Decent experience overall,2021-02-24
10689,2968,23,3,Average product selection,2021-10-28
10690,9240,4,4,Loved the indoor plant variety,2023-07-01
10691,12558,23,3,Average product selection,2024-12-20
10692,14712,16,2,Competitor had better price,2024-11-02
10693,11318,16,2,Could not find what I needed,2024-04-25
10694,14602,12,3,Prices were a bit high,2023-09-28
10695,11712,11,3,Average product selection,2022-02-26
10696,5876,25,3,Average product selection,2023-02-18
10697,14501,2,4,Fast checkout and friendly advice,2021-03-19
10698,13825,22,3,Average product selection,2023-06-16
10699,13976,18,3,Some items were out of stock,2024-08-17
10700,9606,20,5,Great selection and clean store,2024-05-02
10701,3751,2,3,Some items were out of stock,2023-12-10
10702,6514,16,4,Good prices during promotion,2024-11-13
10703,5641,2,3,Decent experience overall,2021-03-05
10704,8914,17,3,Store was busy but okay,2025-07-26
10705,9855,9,4,Great selection and clean store,2023-01-19
10706,2673,19,3,Store was busy but okay,2023-06-17
10707,10233,4,4,Loved the indoor plant variety,2024-05-10
10708,5588,13,4,Helpful staff and healthy plants,2022-12-17
10709,10310,25,4,Great selection and clean store,2023-12-23
10710,1158,14,4,Helpful staff and healthy plants,2023-11-28
10711,7411,5,4,Loved the indoor plant variety,2021-10-08
10712,10570,6,4,Helpful staff and healthy plants,2022-01-20
10713,13858,4,4,Helpful staff and healthy plants,2025-11-25
10714,4488,12,3,Some items were out of stock,2022-03-09
10715,4906,12,5,Fast checkout and friendly advice,2022-07-04
10716,12787,22,3,Some items were out of stock,2023-04-04
10717,11892,22,4,Loved the indoor plant variety,2023-04-05
10718,807,21,5,Fast checkout and friendly advice,2021-02-10
10719,1150,19,4,Good prices during promotion,2022-04-04
10720,3450,4,3,Decent experience overall,2023-05-02
10721,13337,8,3,Average product selection,2025-12-07
10722,4796,16,4,Fast checkout and friendly advice,2021-08-12
10723,12500,2,3,Prices were a bit high,2024-10-03
10724,13365,9,3,Prices were a bit high,2021-08-07
10725,3510,15,3,Some items were out of stock,2021-12-15
10726,5676,25,4,Great selection and clean store,2024-06-27
10727,5623,5,3,Store was busy but okay,2024-12-21
10728,14252,16,4,Great selection and clean store,2024-03-24
10729,1446,21,3,Prices were a bit high,2023-09-11
10730,8247,17,4,Good prices during promotion,2024-09-14
10731,246,21,3,Average product selection,2024-12-10
10732,1805,24,4,Fast checkout and friendly advice,2023-11-06
10733,1782,2,4,Great selection and clean store,2022-04-27
10734,5859,11,4,Fast checkout and friendly advice,2024-03-27
10735,12328,23,3,Prices were a bit high,2024-06-01
10736,6227,20,4,Great selection and clean store,2022-07-08
10737,8352,6,4,Good prices during promotion,2025-06-18
10738,820,25,3,Some items were out of stock,2024-06-12
10739,1777,6,4,Good prices during promotion,2023-04-23
10740,9340,24,4,Fast checkout and friendly advice,2024-01-17
10741,4200,15,3,Prices were a bit high,2024-03-05
10742,862,15,3,Some items were out of stock,2023-04-23
10743,4291,7,5,Fast checkout and friendly advice,2025-12-10
10744,10043,21,3,Some items were out of stock,2025-05-22
10745,12663,13,3,Prices were a bit high,2021-01-19
10746,10153,20,4,Fast checkout and friendly advice,2022-03-19
10747,2147,1,3,Decent experience overall,2025-06-06
10748,3974,22,4,Fast checkout and friendly advice,2021-04-08
10749,10897,10,4,Fast checkout and friendly advice,2022-01-17
10750,1616,18,4,Good prices during promotion,2022-05-18
10751,617,5,3,Some items were out of stock,2024-03-07
10752,7799,18,4,Helpful staff and healthy plants,2024-04-17
10753,14376,23,4,Loved the indoor plant variety,2022-07-03
10754,1849,19,4,Great selection and clean store,2025-10-13
10755,14524,20,2,Competitor had better price,2023-03-26
10756,11388,8,4,Helpful staff and healthy plants,2024-06-25
10757,3159,7,5,Good prices during promotion,2021-11-04
10758,11746,3,3,Prices were a bit high,2025-12-21
10759,5935,14,3,Prices were a bit high,2025-10-15
10760,7507,2,3,Prices were a bit high,2021-01-15
10761,3313,23,4,Loved the indoor plant variety,2023-12-25
10762,11719,10,3,Average product selection,2023-12-27
10763,3560,11,4,Great selection and clean store,2025-12-18
10764,11873,7,2,Long wait and limited stock,2025-05-09
10765,8258,17,4,Helpful staff and healthy plants,2025-12-27
10766,2606,9,4,Great selection and clean store,2023-10-22
10767,310,13,5,Helpful staff and healthy plants,2024-03-10
10768,4027,25,4,Helpful staff and healthy plants,2021-12-05
10769,5933,6,4,Helpful staff and healthy plants,2022-06-07
10770,7070,24,3,Average product selection,2025-02-07
10771,13909,9,5,Fast checkout and friendly advice,2023-03-19
10772,8042,1,4,Good prices during promotion,2021-12-03
10773,4241,19,5,Great selection and clean store,2021-11-24
10774,979,5,5,Fast checkout and friendly advice,2024-01-13
10775,3653,10,5,Helpful staff and healthy plants,2022-05-26
10776,1438,4,3,Prices were a bit high,2022-03-28
10777,13862,11,4,Fast checkout and friendly advice,2025-08-18
10778,14760,17,4,Good prices during promotion,2021-03-04
10779,5302,1,4,Loved the indoor plant variety,2023-05-24
10780,11158,14,4,Helpful staff and healthy plants,2024-08-28
10781,12483,7,3,Average product selection,2022-05-15
10782,4900,4,5,Helpful staff and healthy plants,2021-05-05
10783,12786,2,3,Some items were out of stock,2023-05-05
10784,1630,8,3,Prices were a bit high,2024-02-02
10785,2955,5,4,Fast checkout and friendly advice,2025-04-17
10786,5077,17,4,Good prices during promotion,2025-09-06
10787,10728,13,3,Prices were a bit high,2021-05-01
10788,5864,3,4,Helpful staff and healthy plants,2025-08-05
10789,12256,12,5,Helpful staff and healthy plants,2024-04-18
10790,12803,17,5,Good prices during promotion,2025-06-14
10791,5721,21,4,Loved the indoor plant variety,2024-07-04
10792,6963,15,3,Decent experience overall,2023-03-05
10793,5124,9,4,Great selection and clean store,2024-02-04
10794,7086,12,3,Prices were a bit high,2023-11-16
10795,11969,24,3,Store was busy but okay,2023-10-15
10796,12827,23,3,Decent experience overall,2024-05-09
10797,12789,10,4,Loved the indoor plant variety,2023-05-21
10798,13616,12,5,Good prices during promotion,2022-09-10
10799,14608,24,4,Great selection and clean store,2024-03-11
10800,5700,15,5,Helpful staff and healthy plants,2024-03-13
10801,7552,25,3,Store was busy but okay,2022-09-22
10802,9023,22,4,Helpful staff and healthy plants,2025-07-17
10803,1164,3,4,Loved the indoor plant variety,2021-08-11
10804,4714,2,4,Good prices during promotion,2023-06-04
10805,3400,10,5,Helpful staff and healthy plants,2025-09-12
10806,3141,21,4,Helpful staff and healthy plants,2021-09-24
10807,3025,1,3,Store was busy but okay,2022-12-02
10808,14690,8,4,Fast checkout and friendly advice,2023-07-26
10809,11442,15,5,Good prices during promotion,2025-11-07
10810,8789,10,4,Great selection and clean store,2021-12-02
10811,2093,23,4,Helpful staff and healthy plants,2024-12-06
10812,3195,18,5,Good prices during promotion,2021-11-23
10813,9158,1,3,Store was busy but okay,2025-03-20
10814,170,17,4,Good prices during promotion,2021-03-11
10815,2600,13,4,Great selection and clean store,2023-11-01
10816,5376,2,4,Good prices during promotion,2021-12-14
10817,12102,3,3,Prices were a bit high,2021-05-02
10818,7578,15,4,Great selection and clean store,2024-06-28
10819,24,1,4,Good prices during promotion,2024-05-21
10820,1169,14,2,Long wait and limited stock,2021-11-18
10821,6285,2,3,Some items were out of stock,2023-08-13
10822,4038,17,4,Great selection and clean store,2021-03-25
10823,13211,5,4,Loved the indoor plant variety,2022-12-26
10824,11396,6,3,Prices were a bit high,2022-03-15
10825,106,15,5,Great selection and clean store,2022-10-05
10826,3098,24,3,Prices were a bit high,2025-12-21
10827,13376,23,4,Good prices during promotion,2023-03-06
10828,79,4,4,Good prices during promotion,2025-04-24
10829,13613,10,4,Good prices during promotion,2021-07-22
10830,12243,9,3,Some items were out of stock,2023-11-11
10831,5425,9,4,Great selection and clean store,2025-04-03
10832,679,10,3,Store was busy but okay,2025-05-27
10833,13008,4,3,Average product selection,2025-10-05
10834,4961,23,5,Great selection and clean store,2025-06-11
10835,6085,6,5,Great selection and clean store,2025-06-04
10836,6852,14,2,Plant quality was disappointing,2024-06-18
10837,5922,17,3,Some items were out of stock,2024-08-10
10838,1218,1,3,Some items were out of stock,2022-01-05
10839,1430,10,4,Loved the indoor plant variety,2025-04-10
10840,9869,1,4,Fast checkout and friendly advice,2025-08-02
